doi,article_trial_or_failure,article_trial_or_failure_notes,mof_description,mof_name,modification_notes,rationale,based_on_success_index,varied_classes,metal_1,metal_1_abbr,metal_1_amount_text,metal_1_amount_value,metal_1_amount_unit,metal_2,metal_2_abbr,metal_2_amount_text,metal_2_amount_value,metal_2_amount_unit,metal_3,metal_3_abbr,metal_3_amount_text,metal_3_amount_value,metal_3_amount_unit,linker_1,linker_1_abbr,linker_1_amount_text,linker_1_amount_value,linker_1_amount_unit,linker_2,linker_2_abbr,linker_2_amount_text,linker_2_amount_value,linker_2_amount_unit,linker_3,linker_3_abbr,linker_3_amount_text,linker_3_amount_value,linker_3_amount_unit,modulator_1,modulator_1_abbr,modulator_1_amount_text,modulator_1_amount_value,modulator_1_amount_unit,modulator_2,modulator_2_abbr,modulator_2_amount_text,modulator_2_amount_value,modulator_2_amount_unit,solvent_main,solvent_main_abbr,solvent_main_amount_text,solvent_main_ml,solvent_secondary,solvent_secondary_abbr,solvent_secondary_amount_text,solvent_secondary_ml,metel_concnertation,M_L_ratio,temperature_c,temperature_c_text,time_h,time_text,vessel_type,stirring,washing_solvent,washing_cycles,activation_text,activation_temp_c,activation_time_h,crystal_morphology,yield_percent,crystal_size,topology_code,metal_cluster_connectivity,metal_cluster_connectivity_classified,unit_cell_short,pore_diameter_A,BET_surface_area_m2g,air_stable,water_stable,tga_decomposition_temp_c,applications,reference,status,error,crystal_code,additional_original_article_trial_or_failure,additional_trial_flag_source
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a europium metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Eu-CU-45,"Applying the original Y?CU?45 procedure to Eu (0.31 mmol Eu, 1.53 mmol 2,6?dFBA, 1.5 mL DMF; TFA unchanged) did not give phase?pure Eu?CU?45; phase?pure Eu required higher modulator, lower metal, and less DMF. This plan encodes the failing ‘original Y’ Eu condition.",Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,10,metal_1;modulator_1;solvent_main,Eu(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA",1.53 mmol,1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,,,830,not_reported,not_reported,460,luminescence,10.1002/chem.202402363,ok,,,,
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a lanthanum metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Y-CU-45,Replacing Y(III) with earlier lanthanoids (La–Sm) under the Y?CU?45 solvothermal protocol failed: the paper states La–Sm analogues could not be obtained despite multiple optimization attempts. Represented as metal substitutions; metal amounts carried from the base.,Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,1,metal_1,La(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA","242 mg, 1.53 mmol",1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,"a=36.079 Å, Fd-3m",,,not_reported,not_reported,,luminescence,10.1002/chem.202402363,ok,,,,
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a cerium metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Y-CU-45,Replacing Y(III) with earlier lanthanoids (La–Sm) under the Y?CU?45 solvothermal protocol failed: the paper states La–Sm analogues could not be obtained despite multiple optimization attempts. Represented as metal substitutions; metal amounts carried from the base.,Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,1,metal_1,Ce(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA","242 mg, 1.53 mmol",1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,"a=36.079 Å, Fd-3m",,,not_reported,not_reported,,luminescence,10.1002/chem.202402363,ok,,,,
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a praseodymium metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Y-CU-45,Replacing Y(III) with earlier lanthanoids (La–Sm) under the Y?CU?45 solvothermal protocol failed: the paper states La–Sm analogues could not be obtained despite multiple optimization attempts. Represented as metal substitutions; metal amounts carried from the base.,Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,1,metal_1,Pr(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA","242 mg, 1.53 mmol",1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,"a=36.079 Å, Fd-3m",,,not_reported,not_reported,,luminescence,10.1002/chem.202402363,ok,,,,
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a neodymium metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Y-CU-45,Replacing Y(III) with earlier lanthanoids (La–Sm) under the Y?CU?45 solvothermal protocol failed: the paper states La–Sm analogues could not be obtained despite multiple optimization attempts. Represented as metal substitutions; metal amounts carried from the base.,Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,1,metal_1,Nd(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA","242 mg, 1.53 mmol",1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,"a=36.079 Å, Fd-3m",,,not_reported,not_reported,,luminescence,10.1002/chem.202402363,ok,,,,
10.1002/chem.202402363,yes,La–Sm analogues could not be obtained; dram vials sometimes gave no product or mixed phases (MOF-76 + RE-CU-45).,"a samarium metal-organic framework with RE6 6-connected SBU; ?3-F/?3-OH bridges and spn topology built by organic linker benzene-1,3,5-tricarboxylic acid",Y-CU-45,Replacing Y(III) with earlier lanthanoids (La–Sm) under the Y?CU?45 solvothermal protocol failed: the paper states La–Sm analogues could not be obtained despite multiple optimization attempts. Represented as metal substitutions; metal amounts carried from the base.,Negative data include: La–Sm-CU-45 analogues could not be obtained; 6?dram vials caused no product or mixed phases (RE-MOF-76 present); Eu-CU-45 was not phase-pure under the original Y-CU-45 recipe. Plans capture La–Sm metal substitutions and Eu under the Y procedure.,1,metal_1,Sm(NO3)3,,0.31 mmol,0.31,mmol,,,,,,,,,,,"benzene-1,3,5-tricarboxylic acid",BTC,"13.5 mg, 0.065 mmol",0.065,mmol,,,,,,,,,,,"2,6-difluorobenzoic acid","2,6-dFBA","242 mg, 1.53 mmol",1.53,mmol,trifluoroacetic acid,TFA,0.3 mL (3.92 mmol),3.92,mmol,dimethylformamide,DMF,1.5 mL,1.5,,,,,207,4.77,130,130 °C,120,120 h (5 days),"25 mL reaction jar (PBT cap, PTFE seal)",static,"DMF, acetone",three times over 24 h (each solvent),60 °C under vacuum for 24 h,60,24,"light-yellow, octahedra",,,spn,RE6 6-connected SBU; ?3-F/?3-OH bridges,trinuclear ?3-oxo trimer cluster SBU,"a=36.079 Å, Fd-3m",,,not_reported,not_reported,,luminescence,10.1002/chem.202402363,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,"Explicitly failed stoichiometry: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/very low crystallinity (text: “when the ZrCl4/H2BDC molar ratio was 1:2… amorphous phase”, Fig. 9a; Table 2, sample 3a).","UiO-66 via DMF/AcOH with Cu additives: all Cu salts and R values yielded crystalline UiO-66. Explicit failure: ZrCl4/H2BDC = 1:2 at Cu2O R = 1.2 gave amorphous/very low crystallinity (sample 3a). No temperature, time, or solvent screens reported to fail.",5,metal_1;linker_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,acetic acid,AcOH,2.5 mL,,,cuprous oxide,Cu2O,0.817 mmol (R = 1.2),0.817,mmol,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,nanocrystals,,mean crystal size ~48 nm,,,,,,1164,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,yes,original_reference_notes
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,"Sample 3a (section 3.4; Table 2): keeping Cu2O additive at R = 1.2 and all other conditions as in the successful Cu2O-assisted synthesis (120 °C, 24 h; DMF 30 mL; AcOH 2.5 mL; H2BDC 1.362 mmol), lowering ZrCl4/H2BDC to 1:2 by reducing ZrCl4 to 0.681 mmol produced a very broad XRD peak (amorphous/low crystallinity) and small ambiguous particles. Represented as reduced ZrCl4 amount versus Success 5.",UiO-66 synthesized solvothermally in DMF with AcOH and Cu additives. Most Cu additive conditions gave pure UiO-66. A ZrCl4/H2BDC = 1:2 condition at Cu2O R = 1.2 produced an amorphous/very low-crystallinity product (sample 3a).,5,metal_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,0.226 g (1.362 mmol),1.362,mmol,,,,,,,,,,,acetic acid,AcOH,2.5 mL,,,cuprous oxide,Cu2O,0.817 mmol (R = 1.2),0.817,mmol,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,nanocrystals,,mean crystal size ~48 nm,,,,,,1164,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,Explicit failure included: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/low crystallinity; text: 'crystallinity... amorphous phase' Fig. 9a; Table 2 (sample 3a).,"UiO-66 formed amorphous/low-crystallinity solids when ZrCl4/H2BDC = 1:2 with Cu2O additive (R = 1.2) at 120 °C, 24 h. Other tested Cu additives and stoichiometries yielded crystalline UiO-66. We compile this explicit failure across all base protocols.",1,metal_1;linker_1;modulator_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,cuprous oxide,Cu2O,0.817 mmol,0.817,mmol,,,,,,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,octahedra,,mean crystal size ~265 nm,,,,,,1358,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,Explicit failure included: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/low crystallinity; text: 'crystallinity... amorphous phase' Fig. 9a; Table 2 (sample 3a).,"UiO-66 formed amorphous/low-crystallinity solids when ZrCl4/H2BDC = 1:2 with Cu2O additive (R = 1.2) at 120 °C, 24 h. Other tested Cu additives and stoichiometries yielded crystalline UiO-66. We compile this explicit failure across all base protocols.",7,metal_1;linker_1;modulator_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,cuprous oxide,Cu2O,0.817 mmol,0.817,mmol,copper(I) chloride,CuCl,R = 0.5 (Cu/ZrCl4),,,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,octahedra,,mean crystal size ~91 nm,,,,,,1318,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,Explicit failure included: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/low crystallinity; text: 'crystallinity... amorphous phase' Fig. 9a; Table 2 (sample 3a).,"UiO-66 formed amorphous/low-crystallinity solids when ZrCl4/H2BDC = 1:2 with Cu2O additive (R = 1.2) at 120 °C, 24 h. Other tested Cu additives and stoichiometries yielded crystalline UiO-66. We compile this explicit failure across all base protocols.",11,metal_1;linker_1;modulator_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,cuprous oxide,Cu2O,0.817 mmol,0.817,mmol,copper(I) iodide,CuI,R = 0.5 (Cu/ZrCl4),,,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,octahedra,,mean crystal size ~190 nm,,,,,,,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,Explicit failure included: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/low crystallinity; text: 'crystallinity... amorphous phase' Fig. 9a; Table 2 (sample 3a).,"UiO-66 formed amorphous/low-crystallinity solids when ZrCl4/H2BDC = 1:2 with Cu2O additive (R = 1.2) at 120 °C, 24 h. Other tested Cu additives and stoichiometries yielded crystalline UiO-66. We compile this explicit failure across all base protocols.",15,metal_1;linker_1;modulator_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,cuprous oxide,Cu2O,0.817 mmol,0.817,mmol,copper(I) bromide,CuBr,R = 0.5 (Cu/ZrCl4),,,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,octahedra,,mean crystal size ~224 nm,,,,,,,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1021/acs.cgd.6b01533,yes,"At ZrCl4/H2BDC = 1:2 with Cu2O (R=1.2), product was amorphous/low crystallinity (sample 3a).",a zirconium metal-organic framework built by organic linker terephthalic acid,UiO-66,Explicit failure included: ZrCl4/H2BDC = 1:2 with Cu2O R = 1.2 gave amorphous/low crystallinity; text: 'crystallinity... amorphous phase' Fig. 9a; Table 2 (sample 3a).,"UiO-66 formed amorphous/low-crystallinity solids when ZrCl4/H2BDC = 1:2 with Cu2O additive (R = 1.2) at 120 °C, 24 h. Other tested Cu additives and stoichiometries yielded crystalline UiO-66. We compile this explicit failure across all base protocols.",19,metal_1;linker_1;modulator_1,ZrCl4,ZrCl4,0.681 mmol,0.681,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1.362 mmol,1.362,mmol,,,,,,,,,,,cuprous oxide,Cu2O,0.817 mmol,0.817,mmol,copper(II) chloride,CuCl2,R = 0.5 (Cu/ZrCl4),,,dimethylformamide,DMF,30 mL,30,,,,,23,0.5,120,120 °C,24,24 h,Teflon-lined autoclave (100 mL),ultrasonicated to dissolve; static during heating,"DMF, MeOH, H2O",several times,dried under vacuum at 60 °C overnight,60,,octahedra,,mean crystal size ~150 nm,,,,,,,not_reported,not_reported,,,10.1021/acs.cgd.6b01533,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a europium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Eu(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,80,80.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a europium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Eu(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,90,90.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a terbium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Tb(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,80,80.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
10.1039/c6nj00822d,yes,Compound 2 under slow evaporation showed poor repeatability; conditions sensitive and PXRD varied; other Ln gave microcrystalline solids under similar conditions.,a terbium metal-organic framework with rod-like Nd–O–C SBUs and nbo topology built by organic linker 2-nitroterephthalic acid,,"Main text reports that substituting Eu(III), Tb(III) or Er(III) for Nd(III) under slow-evaporation conditions gives only microcrystalline solids with PXRD patterns different from compound 2 (Fig. S2). Represented by replacing Nd(CH3SO3)3 with Eu/Tb/Er and applying the slow-evaporation protocol parameters reported elsewhere for compound 2 (sand bath 80–90 °C, ~24 h) to make the condition concrete; treated as failures (unidentified products).","Reported slow-evaporation attempts with Eu, Tb, or Er and H2NTA yielded unidentified microcrystalline solids instead of the Nd-based compound 2; captured relative to the closest Nd/H2NTA base. No other concrete failed conditions were stated.",2,metal_1;temperature_c;time_h,Tb(CH3SO3)3,,4.0 mmol,4,mmol,,,,,,,,,,,2-nitroterephthalic acid,H2NTA,0.5 mmol,0.5,mmol,,,,,,,,,,,sodium hydroxide,NaOH,"0.35 M, 2.85 mL (for deprotonation)",2.85,mL,sodium hydroxide,NaOH,"0.35 M, added dropwise to pH 5.8–6.0",,,water,H2O,7 mL (metal solution) + 4 mL (ligand solution),11,,,,,364,8,90,90.0 °C,24,24.0 h,25 mL Teflon-lined stainless steel autoclave,static,,,Filtered and air-dried.,,,colorless columnar crystals,20,,nbo,rod-like Nd–O–C SBUs,1D rod SBU (coordination chain),"Pbca, a=6.9070 Å, b=21.897 Å, c=23.151 Å",,,yes,not_reported,420,,10.1039/c6nj00822d,ok,,,,
