source_row_id,doi_norm,publication_year,condition_key,cluster_key,is_success,is_forced_condition,is_forced_representative,split
10750,10.1039/c9nj02679g,2019.0,"{""M_L_ratio"": 1.5, ""metal_concentration_mM"": 19.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""isophthalic acid"", ""solvent"": ""water"", ""temperature_C"": 130.0, ""time_h"": 72.0}",metal=zn(ch3coo)2.2h2o|linker=isophthalic acid|solvent=water,True,False,False,train
10751,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zncl2"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and isophthalic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zncl2|linker=1,3,5-tris(1-imidazolyl)benzene + isophthalic acid|solvent=water",True,False,False,train
10752,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and isophthalic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zn(no3)2.6h2o|linker=1,3,5-tris(1-imidazolyl)benzene + isophthalic acid|solvent=water",True,False,False,train
10753,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zncl2"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 1,2-benzenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zncl2|linker=1,2-benzenedicarboxylic acid + 1,3,5-tris(1-imidazolyl)benzene|solvent=water",True,False,False,train
10754,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 1,2-benzenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=1,2-benzenedicarboxylic acid + 1,3,5-tris(1-imidazolyl)benzene|solvent=water",True,False,False,train
10755,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 1,2-benzenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zn(no3)2.6h2o|linker=1,2-benzenedicarboxylic acid + 1,3,5-tris(1-imidazolyl)benzene|solvent=water",True,False,False,train
10756,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zni2"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 1,2-benzenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zni2|linker=1,2-benzenedicarboxylic acid + 1,3,5-tris(1-imidazolyl)benzene|solvent=water",True,False,False,train
10757,10.1021/cg900059m,2009.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zncl2"", ""modulator"": ""tetrabutylammonium hydroxide solution"", ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 4-bromo-1,2-benzenedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 72.0}","metal=zncl2|linker=1,3,5-tris(1-imidazolyl)benzene + 4-bromo-1,2-benzenedicarboxylic acid|solvent=water",True,False,False,train
10758,10.1039/c5dt03091a,2016.0,"{""M_L_ratio"": 3.33, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""er(no3)3.5h2o"", ""modulator"": null, ""organic_linker"": ""pyridine-3,5-bis(phenyl-4-carboxylic acid)"", ""solvent"": ""dimethylformamide and 1,4-dioxane"", ""temperature_C"": 90.0, ""time_h"": 72.0}","metal=er(no3)3.5h2o|linker=pyridine-3,5-bis(phenyl-4-carboxylic acid)|solvent=1,4-dioxane + dimethylformamide",True,False,False,train
10759,10.1039/c5dt03091a,2016.0,"{""M_L_ratio"": 3.33, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""yb(no3)3.5h2o"", ""modulator"": null, ""organic_linker"": ""pyridine-3,5-bis(phenyl-4-carboxylic acid)"", ""solvent"": ""dimethylformamide and ethanol"", ""temperature_C"": 90.0, ""time_h"": 72.0}","metal=yb(no3)3.5h2o|linker=pyridine-3,5-bis(phenyl-4-carboxylic acid)|solvent=dimethylformamide + ethanol",True,False,False,train
10760,10.1039/c5dt03091a,2016.0,"{""M_L_ratio"": 3.33, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""lu(no3)3.1h2o"", ""modulator"": null, ""organic_linker"": ""pyridine-3,5-bis(phenyl-4-carboxylic acid)"", ""solvent"": ""dimethylformamide and ethanol"", ""temperature_C"": 90.0, ""time_h"": 72.0}","metal=lu(no3)3.1h2o|linker=pyridine-3,5-bis(phenyl-4-carboxylic acid)|solvent=dimethylformamide + ethanol",True,False,False,holdout
10761,10.1039/c1ce05053b,2011.0,"{""M_L_ratio"": 0.25, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""mn(ch3coo)2.4h2o"", ""modulator"": ""ethylenediamine"", ""organic_linker"": ""2-hydroxyphosphonoacetic acid"", ""solvent"": ""water"", ""temperature_C"": 140.0, ""time_h"": 72.0}",metal=mn(ch3coo)2.4h2o|linker=2-hydroxyphosphonoacetic acid|solvent=water,True,False,False,train
10762,10.1039/c3ce41457d,2013.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 30.0, ""metal_precursor"": ""pbcl2"", ""modulator"": ""sodium hydroxide solution"", ""organic_linker"": ""biphenyl-2,4,4'-tricarboxylic acid and 1,10-phenanthroline"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=pbcl2|linker=1,10-phenanthroline + biphenyl-2,4,4'-tricarboxylic acid|solvent=water",True,False,False,train
10763,10.1039/c3ce41457d,2013.0,"{""M_L_ratio"": 1.5, ""metal_concentration_mM"": 45.0, ""metal_precursor"": ""cdcl2.1h2o"", ""modulator"": ""sodium hydroxide solution"", ""organic_linker"": ""biphenyl-2,4,4'-tricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=cdcl2.1h2o|linker=biphenyl-2,4,4'-tricarboxylic acid|solvent=water",True,False,False,train
10764,10.1039/c3ce41457d,2013.0,"{""M_L_ratio"": 1.5, ""metal_concentration_mM"": 45.0, ""metal_precursor"": ""cdcl2.1h2o"", ""modulator"": ""sodium hydroxide solution"", ""organic_linker"": ""biphenyl-2,4,4'-tricarboxylic acid and 1,10-phenanthroline"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=cdcl2.1h2o|linker=1,10-phenanthroline + biphenyl-2,4,4'-tricarboxylic acid|solvent=water",True,False,False,train
10765,10.1039/c3ce41457d,2013.0,"{""M_L_ratio"": 1.5, ""metal_concentration_mM"": 45.0, ""metal_precursor"": ""nicl2.6h2o"", ""modulator"": ""sodium hydroxide solution"", ""organic_linker"": ""biphenyl-2,4,4'-tricarboxylic acid and 4,4'-bipyridine"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=nicl2.6h2o|linker=4,4'-bipyridine + biphenyl-2,4,4'-tricarboxylic acid|solvent=water",True,False,False,train
10766,10.1039/c3ce41457d,2013.0,"{""M_L_ratio"": 1.5, ""metal_concentration_mM"": 45.0, ""metal_precursor"": ""cocl2.6h2o"", ""modulator"": ""sodium hydroxide solution"", ""organic_linker"": ""biphenyl-2,4,4'-tricarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=cocl2.6h2o|linker=biphenyl-2,4,4'-tricarboxylic acid|solvent=water",True,False,False,train
10767,10.1021/ic401305c,2013.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""mncl2.4h2o"", ""modulator"": null, ""organic_linker"": ""3,3'-diphenyl-2,2'-bithiophene-5,5'-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 110.0, ""time_h"": 48.0}","metal=mncl2.4h2o|linker=3,3'-diphenyl-2,2'-bithiophene-5,5'-dicarboxylic acid|solvent=dimethylformamide",True,False,False,train
10768,10.1021/ic401305c,2013.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""mncl2.4h2o"", ""modulator"": null, ""organic_linker"": ""3,3'-dihexyl-2,2'-bithiophene-5,5'-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 110.0, ""time_h"": 48.0}","metal=mncl2.4h2o|linker=3,3'-dihexyl-2,2'-bithiophene-5,5'-dicarboxylic acid|solvent=dimethylformamide",True,False,False,train
10769,10.1021/ic401305c,2013.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""mncl2.4h2o"", ""modulator"": null, ""organic_linker"": ""2,2':5',2″-terthiophene-5,5″-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 110.0, ""time_h"": 48.0}","metal=mncl2.4h2o|linker=2,2':5',2″-terthiophene-5,5″-dicarboxylic acid|solvent=dimethylformamide",True,False,False,train
10771,10.1021/ic401305c,2013.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""mncl2.4h2o"", ""modulator"": null, ""organic_linker"": ""3',4'-diphenyl-2,2':5',2″-terthiophene-5,5″-dicarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 110.0, ""time_h"": 48.0}","metal=mncl2.4h2o|linker=3',4'-diphenyl-2,2':5',2″-terthiophene-5,5″-dicarboxylic acid|solvent=dimethylformamide",True,False,False,train
10772,10.1002/zaac.201000372,2011.0,"{""M_L_ratio"": 0.25, ""metal_concentration_mM"": 3.0, ""metal_precursor"": ""yb2o3"", ""modulator"": null, ""organic_linker"": ""5-sulfoisophthalic acid sodium salt"", ""solvent"": ""water and ethanol"", ""temperature_C"": 160.0, ""time_h"": 72.0}",metal=yb2o3|linker=5-sulfoisophthalic acid sodium salt|solvent=ethanol + water,True,False,False,train
10773,10.1002/zaac.201000372,2011.0,"{""M_L_ratio"": 0.33, ""metal_concentration_mM"": 4.0, ""metal_precursor"": ""dy2o3"", ""modulator"": null, ""organic_linker"": ""5-sulfoisophthalic acid sodium salt"", ""solvent"": ""water and ethanol"", ""temperature_C"": 160.0, ""time_h"": 72.0}",metal=dy2o3|linker=5-sulfoisophthalic acid sodium salt|solvent=ethanol + water,True,False,False,train
10774,10.1039/c1ce05718a,2011.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 5.0, ""metal_precursor"": ""agpf6"", ""modulator"": null, ""organic_linker"": ""2,5-bis(3-(3-cyanobenzyloxy)phenyl)-1,3,4-oxadiazole"", ""solvent"": ""tetrahydrofuran and dichloromethane"", ""temperature_C"": 25.0, ""time_h"": 336.0}","metal=agpf6|linker=2,5-bis(3-(3-cyanobenzyloxy)phenyl)-1,3,4-oxadiazole|solvent=dichloromethane + tetrahydrofuran",True,False,False,train
10775,10.1039/c1ce05718a,2011.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 5.0, ""metal_precursor"": ""agclo4"", ""modulator"": null, ""organic_linker"": ""2,5-bis(3-(3-cyanobenzyloxy)phenyl)-1,3,4-oxadiazole"", ""solvent"": ""tetrahydrofuran and dichloromethane"", ""temperature_C"": 25.0, ""time_h"": 336.0}","metal=agclo4|linker=2,5-bis(3-(3-cyanobenzyloxy)phenyl)-1,3,4-oxadiazole|solvent=dichloromethane + tetrahydrofuran",True,False,False,train
10776,10.1039/c3ce40174j,2013.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 33.0, ""metal_precursor"": ""zncl2"", ""modulator"": ""hydrochloric acid (1 m)"", ""organic_linker"": ""3,3',5,5'-azobenzenetetracarboxylic acid and 2,2'-bipyridine"", ""solvent"": ""dimethylformamide and acetonitrile"", ""temperature_C"": 85.0, ""time_h"": 12.0}","metal=zncl2|linker=2,2'-bipyridine + 3,3',5,5'-azobenzenetetracarboxylic acid|solvent=acetonitrile + dimethylformamide",True,False,False,train
10777,10.1039/c3ce40174j,2013.0,"{""M_L_ratio"": 3.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": ""hydrochloric acid (1 m)"", ""organic_linker"": ""3,3',5,5'-azobenzenetetracarboxylic acid and 1,10-phenanthroline"", ""solvent"": ""dimethylformamide and acetonitrile"", ""temperature_C"": 85.0, ""time_h"": 12.0}","metal=zn(no3)2.6h2o|linker=1,10-phenanthroline + 3,3',5,5'-azobenzenetetracarboxylic acid|solvent=acetonitrile + dimethylformamide",True,False,False,train
10778,10.1039/c3ce40174j,2013.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 33.0, ""metal_precursor"": ""zn(so4).7h2o"", ""modulator"": ""4-aminopyridine and hydrochloric acid (1 m)"", ""organic_linker"": ""3,3',5,5'-azobenzenetetracarboxylic acid"", ""solvent"": ""dimethylformamide and acetonitrile"", ""temperature_C"": 85.0, ""time_h"": 12.0}","metal=zn(so4).7h2o|linker=3,3',5,5'-azobenzenetetracarboxylic acid|solvent=acetonitrile + dimethylformamide",True,False,False,holdout
10779,10.1021/ic0518881,2006.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""tb(no3)3"", ""modulator"": ""triethylenetetramine and nitric acid (hno3, 6 m)"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 55.0, ""time_h"": 168.0}",metal=tb(no3)3|linker=terephthalic acid|solvent=dimethylformamide + water,True,False,False,train
10780,10.1021/ic0518881,2006.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""dy(no3)3"", ""modulator"": ""triethylenetetramine and nitric acid (hno3, 6 m)"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 55.0, ""time_h"": 168.0}",metal=dy(no3)3|linker=terephthalic acid|solvent=dimethylformamide + water,True,False,False,train
10781,10.1021/ic0518881,2006.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""ho(no3)3"", ""modulator"": ""triethylenetetramine and nitric acid (hno3, 6 m)"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 55.0, ""time_h"": 168.0}",metal=ho(no3)3|linker=terephthalic acid|solvent=dimethylformamide + water,True,False,False,train
10782,10.1021/ic0518881,2006.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""er(no3)3"", ""modulator"": ""triethylenetetramine and nitric acid (hno3, 6 m)"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 55.0, ""time_h"": 168.0}",metal=er(no3)3|linker=terephthalic acid|solvent=dimethylformamide + water,True,False,False,train
10783,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 3-(2-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 3-(2-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10784,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 3-(2-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=cd(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 3-(2-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10785,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 4-(2-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 4-(2-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10786,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 4-(2-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=cd(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 4-(2-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,holdout
10787,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 3-(4-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 3-(4-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10788,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 7.0, ""metal_precursor"": ""zn(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 3-(4-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=zn(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 3-(4-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10789,10.1039/c4ce00212a,2014.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 13.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and 3-(4-carboxyphenoxy)phthalic acid"", ""solvent"": ""water"", ""temperature_C"": 120.0, ""time_h"": 72.0}","metal=cd(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + 3-(4-carboxyphenoxy)phthalic acid|solvent=water",True,False,False,train
10790,10.1021/acs.cgd.7b00030,2017.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""zrocl2.8h2o"", ""modulator"": ""benzoic acid"", ""organic_linker"": ""4-carboxycinnamic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 72.0}",metal=zrocl2.8h2o|linker=4-carboxycinnamic acid|solvent=dimethylformamide,True,False,False,train
10791,10.1021/acs.cgd.7b00030,2017.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""zrocl2.8h2o"", ""modulator"": ""acetic acid"", ""organic_linker"": ""4-carboxycinnamic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 72.0}",metal=zrocl2.8h2o|linker=4-carboxycinnamic acid|solvent=dimethylformamide,True,False,False,train
10792,10.1021/acs.cgd.7b00030,2017.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""zrocl2.8h2o"", ""modulator"": ""formic acid"", ""organic_linker"": ""4-carboxycinnamic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 72.0}",metal=zrocl2.8h2o|linker=4-carboxycinnamic acid|solvent=dimethylformamide,True,False,False,train
10793,10.1039/c4dt02316a,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 25.0, ""metal_precursor"": ""pb(no3)2.6h2o"", ""modulator"": null, ""organic_linker"": ""3-aminopyrazine-2-carboxylic acid"", ""solvent"": ""n-methylformamide"", ""temperature_C"": 75.0, ""time_h"": 48.0}",metal=pb(no3)2.6h2o|linker=3-aminopyrazine-2-carboxylic acid|solvent=n-methylformamide,True,False,False,train
10794,10.1039/c4dt02316a,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 25.0, ""metal_precursor"": ""pb(no3)2.6h2o"", ""modulator"": ""4,4'-bipyridine"", ""organic_linker"": ""3-aminopyrazine-2-carboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 70.0, ""time_h"": 48.0}",metal=pb(no3)2.6h2o|linker=3-aminopyrazine-2-carboxylic acid|solvent=dimethylformamide,True,False,False,train
10795,10.1039/c4dt02316a,2015.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 25.0, ""metal_precursor"": ""pb(no3)2.6h2o"", ""modulator"": null, ""organic_linker"": ""3-aminopyrazine-2-carboxylic acid"", ""solvent"": ""methanol and dimethylformamide"", ""temperature_C"": 75.0, ""time_h"": 48.0}",metal=pb(no3)2.6h2o|linker=3-aminopyrazine-2-carboxylic acid|solvent=dimethylformamide + methanol,True,False,False,train
10796,10.1039/c6dt00568c,2016.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""mn(ch3coo)2.4h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and biphenyl-4,4'-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=mn(ch3coo)2.4h2o|linker=1,3,5-tris(1-imidazolyl)benzene + biphenyl-4,4'-dicarboxylic acid|solvent=water",True,False,False,train
10797,10.1039/c6dt00568c,2016.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 20.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and biphenyl-4,4'-dicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 160.0, ""time_h"": 72.0}","metal=cd(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + biphenyl-4,4'-dicarboxylic acid|solvent=water",True,False,False,train
10798,10.1039/c6dt00568c,2016.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 12.0, ""metal_precursor"": ""zn(so4).7h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and biphenyl-4,4'-dicarboxylic acid"", ""solvent"": ""n,n-diethylformamide and water"", ""temperature_C"": 90.0, ""time_h"": 72.0}","metal=zn(so4).7h2o|linker=1,3,5-tris(1-imidazolyl)benzene + biphenyl-4,4'-dicarboxylic acid|solvent=n,n-diethylformamide + water",True,False,False,train
10799,10.1039/c6dt00568c,2016.0,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": 12.0, ""metal_precursor"": ""cd(ch3coo)2.2h2o"", ""modulator"": null, ""organic_linker"": ""1,3,5-tris(1-imidazolyl)benzene and biphenyl-4,4'-dicarboxylic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 90.0, ""time_h"": 72.0}","metal=cd(ch3coo)2.2h2o|linker=1,3,5-tris(1-imidazolyl)benzene + biphenyl-4,4'-dicarboxylic acid|solvent=dimethylformamide + water",True,False,False,train
10800,10.1039/c4ce01505c,2014.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""ca(no3)2.4h2o"", ""modulator"": ""sodium hydroxide (for ph adjustment)"", ""organic_linker"": ""4,4'-oxy-bis(benzoic acid)"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 100.0, ""time_h"": 72.0}","metal=ca(no3)2.4h2o|linker=4,4'-oxy-bis(benzoic acid)|solvent=dimethylformamide",True,False,False,holdout
10801,10.1039/c4ce01505c,2014.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 50.0, ""metal_precursor"": ""sr(no3)2"", ""modulator"": null, ""organic_linker"": ""disodium 4,4'-oxy-bis(benzoate)"", ""solvent"": ""ethanol and water"", ""temperature_C"": 100.0, ""time_h"": 24.0}","metal=sr(no3)2|linker=disodium 4,4'-oxy-bis(benzoate)|solvent=ethanol + water",True,False,False,train
10802,10.1039/c4ce01505c,2014.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 28.0, ""metal_precursor"": ""ba(no3)2"", ""modulator"": null, ""organic_linker"": ""disodium 4,4'-oxy-bis(benzoate)"", ""solvent"": ""ethanol and water"", ""temperature_C"": 25.0, ""time_h"": 120.0}","metal=ba(no3)2|linker=disodium 4,4'-oxy-bis(benzoate)|solvent=ethanol + water",True,False,False,train
10803,10.1021/ic101112b,2011.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 25.0, ""metal_precursor"": ""mncl2.4h2o"", ""modulator"": null, ""organic_linker"": ""2,2'-bithiophene-5,5'-dicarboxylic acid"", ""solvent"": ""ethanol and dimethylformamide"", ""temperature_C"": 100.0, ""time_h"": 48.0}","metal=mncl2.4h2o|linker=2,2'-bithiophene-5,5'-dicarboxylic acid|solvent=dimethylformamide + ethanol",True,False,False,holdout
10804,10.1021/ic101112b,2011.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""co(so4).7h2o"", ""modulator"": null, ""organic_linker"": ""2,2'-bithiophene-5,5'-dicarboxylic acid"", ""solvent"": ""dimethylformamide and ethanol"", ""temperature_C"": 25.0, ""time_h"": 168.0}","metal=co(so4).7h2o|linker=2,2'-bithiophene-5,5'-dicarboxylic acid|solvent=dimethylformamide + ethanol",True,False,False,train
10805,10.1021/ic101112b,2011.0,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 14.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": null, ""organic_linker"": ""2,2'-bithiophene-5,5'-dicarboxylic acid"", ""solvent"": ""dimethylformamide and water"", ""temperature_C"": 25.0, ""time_h"": 168.0}","metal=zn(no3)2.6h2o|linker=2,2'-bithiophene-5,5'-dicarboxylic acid|solvent=dimethylformamide + water",True,False,False,train
10806,10.1021/ic101112b,2011.0,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 10.0, ""metal_precursor"": ""zn(no3)2.6h2o"", ""modulator"": null, ""organic_linker"": ""2,2'-bithiophene-5,5'-dicarboxylic acid and 4,4'-bipyridine"", ""solvent"": ""dimethylformamide and tetrahydrofuran"", ""temperature_C"": 85.0, ""time_h"": 24.0}","metal=zn(no3)2.6h2o|linker=2,2'-bithiophene-5,5'-dicarboxylic acid + 4,4'-bipyridine|solvent=dimethylformamide + tetrahydrofuran",True,False,False,train
